reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,score_category
f709365b-839b-452f-b7ab-cb254972c350,kadek yuniarti,https://play-lh.googleusercontent.com/a-/ALV-UjU2Zq9XqDtrev7xGFucAnUatXxENeI8VQBgeu96R84F7W0e_5A3,Slow respon,1,0,3.51.1,2022-05-09 22:37:55,"Mohon maaf atas ketidaknyamanannya. Apakah bisa diinformasikan lebih jelas terkait masalah yang dialami ke CS Mamikos melalui whatsapp berikut 0813-2511-1171. Mohon dukungannya update rating ⭐⭐⭐⭐⭐ ya kak, agar kami dapat meningkatkan pelayanan dan update informasi.",2022-09-08 13:21:06,3.51.1,1
98aa3bb4-e888-4b45-aafa-59493e862acd,Harta wi Jaya,https://play-lh.googleusercontent.com/a/ACg8ocL5wT_6x1CcpAFMVj_2avFKQtaDo5pGYyg9MT0S54KUfL3Eeg=mo,Ribet,1,0,3.45.1,2022-01-21 07:35:46,"Halo, Kak. Mohon maaf atas ketidaknyamanannya. Terkait kendala yang dialami, silakan melakukan chat ke CS Mamikos melalui Whatsapp di nomor berikut 0813-2511-1171 agar kami dapat membantu kendala yang kakak alami. Mohon bantuan update rating ⭐⭐⭐⭐⭐, agar kami bisa meningkatkan layanan",2022-02-08 13:41:37,3.45.1,1
fdfbf108-a447-4a4a-9a35-a881fb80a3a7,Johannes Parnaek Purba,https://play-lh.googleusercontent.com/a/ACg8ocLZvGZcHYn1nfgWnWKZG4ljLn_-HPPRgQtmuFJNIpKQpuodIGM=mo,om om gatel,1,0,3.41.0,2021-11-13 15:40:02,"Halo kak, terima kasih atas rating dan reviewnya untuk aplikasi Mamikos.

Mohon dukungannya update rating 🌟🌟🌟🌟🌟 ya kak, agar mami bisa meningkatkan pelayanan dan update informasi.

Hubungi kami di cs@mamikos.com atau WA ke 081325111171",2021-11-17 13:42:01,3.41.0,1
c1451f61-b596-4962-bf66-9aba20f48e3e,Arifatul Kifftiyah,https://play-lh.googleusercontent.com/a/ACg8ocKknqiH6BHOiry5b_dUPl4f0L9ZBrZTExx-XFg7v6pfb4qQHQ=mo,KECEWA,1,0,3.34.1,2021-08-11 23:28:09,"Halo Kak, mohon maaf atas ketidaknyamanannya. Boleh diinfokan terkait kendala yang dialami melalui CS Mamikos ke Whatsapp berikut ini 081325111171. Agar kami dapat membantu menyelesaikan masalah yang kakak alami. Terima kasih",2021-08-16 14:08:13,3.34.1,1
1a544eab-73c3-442b-9e7a-7f99594e9ced,christian adibudi,https://play-lh.googleusercontent.com/a-/ALV-UjUng-8dlAdEELa-GHZ_8FyBwcxkIRaVmR0AkWFlc-6kWpCShYeg,Ribet tidak user friendly,1,0,3.33.0,2021-08-09 04:01:36,"Halo, Kak. Mohon maaf atas ketidaknyamanannya. Terkait kendala yang dialami apakah boleh dijelaskan lebih lanjut ke CS Mamikos melalui Whatsapp berikut ini 0813-2511-1171 agar kami dapat meningkatkan layanan dan menindaklanjuti keluhan yang kakak alami. Terima kasih",2021-08-09 13:47:42,3.33.0,1
a42bd41f-f074-488b-9f9c-15c9f1a7712c,Aris Riswanto,https://play-lh.googleusercontent.com/a-/ALV-UjUvCa5hV3qcU9pf7mXTWoi6S0V9C-90DKE5AKEyRb-YTaIphBEQBQ,Pemilik nya pada slow respon. Males,1,0,3.29.1,2021-05-31 20:22:05,"Halo, Kak, mohon maaf atas ketidaknyamanannya. Terkait kendala saat mencari dan menghubungi pemilik kos silakan menginfokan lebih lanjut ke CS Mamikos melalui WA berikut 0813-2511-1171 agar dapat dibantu untuk mencari kos. Terima kasih",2021-07-16 16:03:32,3.29.1,1
1fb59065-7e50-4b50-973b-6501412574fb,Nur Fazria Rahman,https://play-lh.googleusercontent.com/a-/ALV-UjUHwwOhT6InRu7LCjD3EGGCqBO1KIbIakqn463hFFlu2EuJtGnv,Slow respond,1,0,3.27.0,2021-06-09 16:15:55,"Halo, Kak, mohon maaf atas ketidaknyamanannya. Boleh diinformasikan lebih lanjut kak, terkait kendala yang dialami melalui CS Mamikos di nomor WA berikut 0813-2511-1171. Terima kasih",2021-07-16 15:02:53,3.27.0,1
02aadbb1-7f1c-47b0-ac31-35d60de2c821,Heri Yanto,https://play-lh.googleusercontent.com/a/ACg8ocLpaqVy-4fDWO8axH3gMU-OxlKqZKw6IZbS5u_cAYbJ40y-Aw=mo,Tidak beramfaat,1,0,3.27.0,2021-11-23 05:54:36,"Halo Kak, mohon maaf atas ketidaknyamanannya. Terkait kendala yang dialami saat menggunakan aplikasi Mamikos, boleh dibantu untuk menginformasikan lebih lanjut melalui CS Mamikos di whatsapp berikut ini 0813-2511-1171 atau melalui DM Instagram Mamikos. Terima kasih",2021-11-30 23:32:51,3.27.0,1
8c223dfb-dba5-44da-8e20-1fd07305e703,Murih Fahvia,https://play-lh.googleusercontent.com/a-/ALV-UjXEQuY9xWwThE6w9mQnjyl8rTeO7qOugkLEVRgL2usXm-vHTpGl,Maintance,1,0,3.25.0,2021-03-08 12:35:26,"Hallo, Kak. Mohon maaf atas ketidaknyamanannya. Boleh diinformasikan kepada Mamikos lebih lanjut terkait kendala yang dialami melalui email cs@mamikos.com atau melalui whatsapp di 0813-2511-1171. Terima kasih",2021-03-09 11:35:14,3.25.0,1
da4684dd-61b1-47b5-a36f-79f92f97c563,Dirga Pku,https://play-lh.googleusercontent.com/a/ACg8ocL46dsrWD-Yy7XSvV81QaNLIHu4NbnBj-zJ09ihm5GaJd1V7g=mo,Makin lemot,1,0,3.24.1,2021-12-03 19:16:32,"Halo, kak. Mohon maaf atas ketidaknyamanannya. Terkait kendala yang dialami silakan melakukan update aplikasi ke versi yang terbaru.

Mohon bantuan update rating ⭐⭐⭐⭐⭐, agar kami bisa meningkatkan layanan.",2021-12-07 10:36:32,3.24.1,1
fcb01d3c-b840-49dd-930b-1d8243a20822,Coyote Stark,https://play-lh.googleusercontent.com/a-/ALV-UjVWAfLelO-jdCBeypzUWX2sB0f0hEVQ01YNet5KfEams3aSIbzE,Makin lemah ini apk Closed server Mulu,1,0,3.22.0,2021-01-21 21:43:18,"Halo, mohon maaf atas ketidaknyamanannya. Terkait kendala atau masalah yang dialami, mohon menyampaikan kepada CS Mamikos di Whatsapp berikut 0813-2511-1171
agar kami dapat membantu untuk menyelesaikan masalahnya.
Mohon dukungan untuk update rating agar Mamikos dapat meningkatkan layanan. Terima kasih",2021-08-20 16:19:48,3.22.0,1
096709a4-c307-442b-b4a7-59eab64b5a39,Enok Julaeha,https://play-lh.googleusercontent.com/a-/ALV-UjVfNWe368PQMEYXkAjfrynO0MMiUeWNuJ0f9UzD9Oj6UpA1SeDj,Bagus puas,1,0,3.19.1,2021-01-16 09:05:46,"Halo, mohon maaf atas ketidaknyamanannya. Terkait kendala atau masalah yang dialami, mohon menyampaikan kepada CS Mamikos di Whatsapp berikut 0813-2511-1171
agar kami dapat membantu untuk menyelesaikan masalahnya.
Mohon dukungan untuk update rating agar Mamikos dapat meningkatkan layanan. Terima kasih",2021-08-20 16:21:42,3.19.1,1
9cc27f7f-d6db-4463-9a89-9778ed7ab616,Hikam Fajar Ramadhan,https://play-lh.googleusercontent.com/a/ACg8ocItjlPUAvhUpcWl1pjri0PQMhJakdYJH3vXcuF9hznLEQU8hoQ=mo,sangat ribet,1,0,3.18.0,2020-12-07 02:52:22,"Halo, mohon maaf atas ketidaknyamanannya. Boleh dijelaskan lebih lanjut terkait kendala yang dialami dalam menggunakan Mamikos melalui email cs@mamikos.com Mohon bantuan update rating 🌟🌟🌟🌟🌟, agar kami bisa meningkatkan layanan.",2020-12-07 20:10:44,3.18.0,1
3c78edc6-06ea-4f15-90ba-65fca95b6aa1,Fibri Ariani,https://play-lh.googleusercontent.com/a/ACg8ocJhgc_5btzGBAh9__H8B9KPC00rKm2bHYVSl4EvPQrFZZihug=mo,"Arep mbayar kosan malah dikon apdet sek, kesuwen",1,0,3.17.2,2021-02-06 14:47:06,"Mohon maaf atas ketidaknyamanannya. Apakah bisa diinformasikan lebih jelas terkait kekecewaannya ke CS Mamikos melalui whatsapp berikut 0813-2511-1171
Mohon dukungannya update rating 🌟🌟🌟🌟🌟 ya kak, agar mami bisa meningkatkan pelayanan dan update informasi.
",2021-03-22 15:53:21,3.17.2,1
f80a9c6b-f122-4573-9164-45d1c7aaf5ae,Fauzinivic,https://play-lh.googleusercontent.com/a-/ALV-UjXUsqA61gAwayxgdctkmAZNVUaZjEzfEkJ4iOqekyWIsQfE9hTe,Banyak Bug..!!! Maintenance mulu..,1,0,3.17.2,2020-11-03 20:23:13,"Hallo, Kak. Mohon maaf atas ketidaknyamanannya. Boleh diinformasikan kepada Mamikos lebih lanjut terkait kendala yang dialami melalui email cs@mamikos.com atau melalui whatsapp di 0813-2511-1171. Terima kasih",2021-01-14 11:40:09,3.17.2,1
9cddb37a-715e-408d-9136-5d5381a2cd85,Wiwin Handayani,https://play-lh.googleusercontent.com/a-/ALV-UjWCiAQbzB2dDcJmCEliN2Gm2nCi8FeqrtnO9lNuVEBOV-zUz6JB,Alhamdulillah...mamikos,1,0,3.17.1,2020-10-27 15:35:02,"Halo, mohon maaf atas ketidaknyamanannya. Terkait kendala atau masalah yang dialami, mohon menyampaikan kepada CS Mamikos di Whatsapp berikut 0813-2511-1171
agar kami dapat membantu untuk menyelesaikan masalahnya.
Mohon dukungan untuk update rating agar Mamikos dapat meningkatkan layanan. Terima kasih",2021-08-20 16:24:09,3.17.1,1
06a251d0-ed32-43f6-860b-adf0472dae1f,Windhy Soesanto,https://play-lh.googleusercontent.com/a-/ALV-UjXodJelBW2CgmnJ80Vu4uEEsZHxNdNoRiuLI7iGlXJsK2pYrLeu,susah,1,0,3.16.0,2021-01-16 19:57:17,"Hallo, Kak. Mohon maaf atas ketidaknyamanannya. Boleh diinformasikan kepada Mamikos lebih lanjut terkait kendala yang dialami melalui email cs@mamikos.com atau melalui whatsapp di 0813-2511-1171. Terima kasih",2021-01-18 01:50:01,3.16.0,1
a1dcaee2-000c-4a91-9a36-a174a769448b,Lilik Tjahyaningsih,https://play-lh.googleusercontent.com/a/ACg8ocLtHA87xXbqEFflZ9pm6BysdnvCktfCN7BYCer1GC9ofT4thg=mo,Sulit,1,0,3.16.0,2021-01-18 05:31:21,"Halo, mohon maaf atas ketidaknyamanannya. Terkait kendala atau masalah yang dialami, mohon menyampaikan kepada CS Mamikos di Whatsapp berikut 0813-2511-1171
agar kami dapat membantu untuk menyelesaikan masalahnya.
Mohon dukungan untuk update rating agar Mamikos dapat meningkatkan layanan. Terima kasih",2021-08-20 16:20:51,3.16.0,1
5cb43dd4-8f71-4fc3-a346-ad6cf6e38b99,Zhavira Intani,https://play-lh.googleusercontent.com/a-/ALV-UjWJpeGWVVxVm7prYObAIyP8C2HroL8VPdzkrVb0CoeTRiuT0EaU,Aplikasi ngecrashhhg,1,0,3.12.1,2020-08-26 17:49:37,"Halo, mohon maaf atas ketidaknyamanannya. Mohon informasikan detail kendala yang dialami melalui whatsapp di 081929749399 atau email di cs@mamikos.com agar kami dapat membantu kendala yang dialami. Mohon dukungannya dengan update rating 🌟🌟🌟🌟🌟 ya kak, agar kami bisa meningkatkan layanan.",2020-10-06 13:49:43,3.12.1,1
0e760209-feaa-4b50-b6b4-f26a3172179d,Hanif Shalihah,https://play-lh.googleusercontent.com/a/ACg8ocJpedaSDwPYaDJF-tfoMJVoGmx1qyruSJxTYOcGwMzC7WJqbA=mo,LEMOT,1,0,3.9.1,2020-07-20 17:32:51,"Halo, mohon maaf atas ketidaknyamanannya. Boleh diinformasikan lebih lanjut terkait kendala yang dialami melalui email saran@mamikos.com atau melalui whatsapp di 085641405202
Mohon bantuan update rating 🌟🌟🌟🌟🌟, agar kami bisa meningkatkan layanan.",2020-08-11 15:53:15,3.9.1,1
cf84cd69-ab4d-4d14-925b-aef47ef08668,Bima Anggara Putra,https://play-lh.googleusercontent.com/a-/ALV-UjUbLFTVvKcrrGD_kIk7OvUrlnUjDfJ5oP3uv63zhuPbRFCn3eDr,Slow respon,1,1,3.8.1,2020-06-24 17:19:36,"Halo, mohon maaf atas ketidaknyamanannya. Mohon informasikan detail kendala yang dialami melalui email di cs@mamikos.com agar kami dapat membantu kendala yang dialami. Mohon dukungannya dengan update rating 🌟🌟🌟🌟🌟 ya kak, agar kami bisa meningkatkan layanan.",2020-10-06 14:07:37,3.8.1,1
b2c2a186-9572-4505-8b8c-7ac2cd2be684,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Maintenance mulu,1,0,3.2.5,2020-02-24 20:12:24,"Halo, Kak. Mohon maaf atas ketidaknyamanannya. Mohon informasikan lebih lanjut terkait kendala yang dialami melalui CS Mamikos, di nomor Whatsapp berikut 0813-2511-1171 agar dapat kami bantu lebih lanjut. Mohon dukungannya update rating 🌟🌟🌟🌟🌟 ya kak, agar mami bisa meningkatkan pelayanan dan update informasi. Terima kasih
",2021-08-29 22:40:41,3.2.5,1
d6c6c6c9-ff33-4493-a5ab-805cf9e6075c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Huuuffff,1,0,3.2.5,2020-02-25 20:09:07,"Halo, Kak. Mohon maaf atas ketidaknyamanannya. Mohon informasikan lebih lanjut terkait kendala yang dialami melalui CS Mamikos, di nomor Whatsapp berikut 0813-2511-1171 agar dapat kami bantu lebih lanjut. Mohon dukungannya update rating 🌟🌟🌟🌟🌟 ya kak, agar mami bisa meningkatkan pelayanan dan update informasi. Terima kasih
",2021-08-29 22:38:13,3.2.5,1
afd28696-88ae-4311-8393-4cdd6e275135,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,susah ribet,1,0,3.2.2,2020-01-02 12:37:58,"Hallo, mohon maaf atas ketidaknyamanannya. Boleh diinformasikan lebih lengkap terkait permasalahan yang dialami melalui email saran@mamikos.com",2020-01-08 12:26:13,3.2.2,1
54bcc073-5328-4f7b-9889-909882141d8c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Apl tai,1,0,3.2.2,2020-02-28 06:48:06,"Halo, Kak. Mohon maaf atas ketidaknyamanannya. Mohon informasikan lebih lanjut terkait kendala yang dialami melalui CS Mamikos, di nomor Whatsapp berikut 0813-2511-1171 agar dapat kami bantu lebih lanjut. Mohon dukungannya update rating 🌟🌟🌟🌟🌟 ya kak, agar mami bisa meningkatkan pelayanan dan update informasi. Terima kasih
",2021-08-29 22:35:15,3.2.2,1
14d9f593-945f-4226-bde4-1c6620630aea,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,maintenance muluuu,1,0,3.2.2,2019-12-18 18:46:05,"Halo, mohon maaf atas ketidaknyamanannya. Boleh diinformasikan terkait kendala yang dialami yaitu device yang digunakan, seri aplikasi dan os-nya melalui email cs@mamikos.com atau WA ke 081325111171
Mohon bantuan update rating ⭐⭐⭐⭐⭐, agar kami bisa meningkatkan layanan.",2021-12-07 10:41:10,3.2.2,1
f0f330c6-58a8-48dd-bc5d-3054292c6112,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Itil,1,0,3.2.2,2019-12-18 15:38:40,"Mohon maaf atas ketidaknyamanannya

Kami akan coba tingkatkan kembali sesuai masukan pengguna kami kak.
Mohon dukungannya update rating ⭐⭐⭐⭐⭐ ya kak, agar mami bisa meningkatkan pelayanan dan update informasi.
Laporan error atau masukan bisa dikirim lewat email cs@mamikos.com atau WA ke 081325111171
",2022-01-04 12:32:03,3.2.2,1
93880d28-ac26-4ff0-8bdf-402d7d61bd16,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Nyampah,1,0,3.2.2,2020-01-04 10:07:12,"Hallo, mohon maaf atas ketidaknyamanannya. Boleh dijelaskan lebih lengkap terkait permasalahan yang dialami melalui email saran@mamikos.com",2020-01-07 10:31:45,3.2.2,1
b139c142-03f5-4791-9108-8e437d2b400c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bingung,1,0,3.2.2,2019-12-07 18:41:31,"Mohon maaf atas ketidaknyamanannya

Kami akan coba tingkatkan kembali sesuai masukan pengguna kami kak.
Mohon dukungannya update rating ⭐⭐⭐⭐⭐ ya kak, agar mami bisa meningkatkan pelayanan dan update informasi.
Laporan error atau masukan bisa dikirim lewat email cs@mamikos.com atau WA ke 081325111171
",2022-01-04 12:34:16,3.2.2,1
b5ad1f1a-f843-497c-a025-793e7f7df283,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,LOW RESPON..,1,0,3.2.1,2019-12-10 15:07:58,"Mohon maaf atas ketidaknyamanannya

Kami akan coba tingkatkan kembali sesuai masukan pengguna kami kak.
Mohon dukungannya update rating ⭐⭐⭐⭐⭐ ya kak, agar mami bisa meningkatkan pelayanan dan update informasi.
Laporan error atau masukan bisa dikirim lewat email cs@mamikos.com atau WA ke 081325111171
",2022-01-04 12:33:56,3.2.1,1
73d0a57f-ce7c-47f9-b1dc-261c72742ed7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,lemott,1,0,3.2.1,2019-11-17 20:55:46,,,3.2.1,1
fd6346c5-ac01-4e5f-918b-aadf402e0dbd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mngecewakn,1,0,3.2.1,2019-11-17 18:11:57,,,3.2.1,1
5d9d3900-ab85-4fab-92a6-e789b051eaff,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Autoreply chat tidak membantu 😣,1,0,3.2.0,2019-11-12 15:16:02,,,3.2.0,1
7051b126-4935-4d2e-bc32-fed8f7c7e256,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Buruk,1,0,3.1.2,2019-11-29 16:36:49,,,3.1.2,1
bb0bb66c-5f6d-4510-97f8-2d31b339ea05,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Payah,1,0,3.1.1,2019-10-11 15:23:42,"Mohon maaf atas ketidaknyamanannya

Kami akan coba tingkatkan kembali sesuai masukan pengguna kami kak.

Mohon dukungannya update rating 🌟🌟🌟🌟🌟 ya kak, agar mami bisa meningkatkan pelayanan dan update informasi.

Laporan error atau masukan bisa dikirim lewat email saran@mamikos.com atau WA ke 0878-7773-6663",2019-10-11 15:55:15,3.1.1,1
9bc6da69-3546-418c-b0c3-47ae0617aa7c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,slow respon via WA,1,0,3.0.3,2019-08-15 23:35:14,,,3.0.3,1
97ded526-1cb8-4f10-8080-c47da6ed021e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Alhamdulillah lancar,1,0,3.0.3,2019-08-23 15:56:36,,,3.0.3,1
b37e75b7-638a-4a05-86b4-711ee60ccefb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,amit amit dah,1,0,3.0.3,2019-08-15 14:22:37,,,3.0.3,1
cfb9cbde-f89f-4eb1-8a4d-88b3acc569cd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mengajar,1,0,2.31.5,2019-08-06 18:32:12,"Mohon maaf atas ketidaknyamanannya kak, bisa diinfokan lebih detail masalah yang dialami? 

Mohon dukungannya update rating 🌟🌟🌟🌟🌟 ya kak, agar mami bisa meningkatkan pelayanan dan update informasi. 

Laporan error atau masukan bisa dikirim lewat email saran@mamikos.com atau WA ke 0878-7773-6663",2019-08-07 10:00:29,2.31.5,1
02401e14-37ca-4db6-ba41-619bca364358,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ribet,1,0,2.31.5,2019-08-10 14:58:30,"Mohon maaf atas ketidaknyamanannya, bisa diinfokan ribetnya dibagian mana ya kak? akan kami tingkatkan lagi

Mohon dukungannya update rating 🌟🌟🌟🌟🌟 ya kak, agar mami bisa meningkatkan pelayanan dan update informasi. 

Laporan error atau masukan bisa dikirim lewat email saran@mamikos.com atau WA ke 0878-7773-6663",2019-08-13 18:19:54,2.31.5,1
1ebfcb1e-a1f9-43b1-9226-3f734888e08c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,buruk,1,0,2.31.5,2019-07-30 21:05:33,"Mohon maaf atas ketidaknyamanannya kak. Apa bisa diperjelas lagi apa yang kurang sesuai dan perlu diperbaiki, agar dapat segera kami tangani

Mohon dukungannya update rating 🌟🌟🌟🌟🌟 ya kak, agar mami bisa meningkatkan pelayanan dan update informasi. 

Laporan error atau masukan bisa dikirim lewat email saran@mamikos.com atau WA ke 0878-7773-6663",2019-07-31 09:57:51,2.31.5,1
396b1bea-bb4e-4bd9-9113-af1bdbb4d866,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,cuih aplikasi apanih nyari kos d sby gk nemu nemu,1,0,2.31.3,2019-06-07 23:52:33,"Untuk pencarian daerah surabaya, bisa melakukan pencarian by area kak

Mohon dukungannya update rating 🌟🌟🌟🌟🌟 ya kak, agar mami bisa meningkatkan pelayanan dan update informasi. 

Laporan error atau masukan bisa dikirim lewat email saran@mamikos.com atau WA ke 0878-7773-6663, atau bisa langsung diisi di http://bit.ly/mamikos-apps",2019-06-11 09:50:49,2.31.3,1
0295bb21-32e5-4bfa-a2fb-1c8f9bf48795,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,server lemooootttttt,1,0,2.31.3,2019-05-12 15:25:33,"Mohon maaf atas ketidaknyamanannya, akan kami tingkatkan lagi kak

Mohon dukungannya update rating 🌟🌟🌟🌟🌟 ya kak, agar mami bisa meningkatkan pelayanan dan update informasi. 

Laporan error atau masukan bisa dikirim lewat email saran@mamikos.com atau WA ke 0878-7773-6663, atau bisa langsung diisi di http://bit.ly/mamikos-apps",2019-05-14 10:19:00,2.31.3,1
eae95fc0-bbf3-4a65-b82b-65a862578898,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,😩,1,0,2.31.3,2019-08-26 12:55:59,,,2.31.3,1
98c44bf4-1374-468d-8706-25d3b763ce62,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,payah bgtt,1,0,2.31.2,2019-04-28 15:09:31,"Mohon maaf atas ketidaknyamanannya, bisa dijelaskan lebih detail payahnya dibagian mana ya kak? akan kami tingatkan

Mohon dukungannya update rating 🌟🌟🌟🌟🌟 ya kak, agar mami bisa meningkatkan pelayanan dan update informasi. 

Laporan error atau masukan bisa dikirim lewat email saran@mamikos.com",2019-04-30 09:05:11,2.31.2,1
1f3829b6-d5f0-436d-8d33-ed08d8e94da0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bayar mahal,1,0,2.28.5,2019-03-27 19:17:21,"Anda juga bisa melakukan iklan tanpa menjadi member premium kak

Mohon dukungannya update rating 🌟🌟🌟🌟🌟 ya kak, agar mami bisa meningkatkan pelayanan dan update informasi. 

Laporan error atau masukan bisa dikirim lewat email saran@mamikos.com atau WA ke 0878-7773-6663, atau bisa langsung diisi di http://bit.ly/mamikos-apps",2019-03-29 09:02:01,2.28.5,1
6e54dc73-e7ad-4c90-9663-fbe84c045c1a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,payah,1,0,2.28.5,2019-03-14 12:14:55,"Mohon maaf kak, bisa di infokan lebih detail payahnya di bagian mana ya? agar kami tingkatkan

Mohon bantuan update rating 🌟🌟🌟🌟🌟 ya kak, agar kami bisa meningkatkan layanan.

Laporan error atau masukan bisa dikirim lewat email saran@mamikos.com atau WA ke 0878-7773-6663, atau bisa langsung diisi di http://bit.ly/mamikos-apps",2019-03-14 12:31:19,2.28.5,1
14dd2962-0aa8-4600-801d-a737d48383aa,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,jelek,1,0,2.28.2,2019-01-29 18:36:56,"Mohon maaf atas ketidak nyamanannya, apakah bisa di informasikan lebih detail yang kurang sesuai dan bisa kami perbaiki?

Mohon bantuan update rating 🌟🌟🌟🌟🌟 ya kak, agar kami bisa meningkatkan layanan.

Laporan error atau masukan bisa dikirim lewat http://bit.ly/mamikos-apps atau ke email saran@mamikos.com atau WA ke 0878-7773-6663.",2019-01-30 15:51:43,2.28.2,1
