userName,content,score,at
Pengguna Google,bagus seru juga tapi video call dengan lily harus bayar duolingo tolong jangan berbayar ya video callnya😅😅,4,2025-05-09 23:23:50
Pengguna Google,"Aplikasi ajaib, belajar bahasa menjadi menyenangkan ketika di padukan menjadi sebuah game intinya tidak ada kata terlambat untuk belajar",5,2024-05-30 04:58:01
Pengguna Google,gratis tapi membantu banyak orang rejeki akan hadir dari arah tak disangka.,4,2024-12-17 22:59:49
Pengguna Google,"bagus dan seru bgt aku suka, walaupun kadang salah tapi seru dan pas belajar ini serasa kayak main pokoknya seru bgtt",5,2025-02-05 10:38:32
Pengguna Google,sangat membantu 😍,4,2024-07-29 11:14:26
Pengguna Google,bisa lah untuk belajar bahasa Inggris,4,2024-07-24 00:13:31
Pengguna Google,aplikasi yg sangat bermanfaat,5,2024-10-19 23:27:07
Pengguna Google,bagus,5,2024-08-29 17:31:38
Pengguna Google,sangat membantu dan menyenangkan,5,2025-04-15 01:39:02
Pengguna Google,"sangat seru belajar di duolingo,gambar lucu dan cara belajar nya mudah dipahami dan unik, Terimakasih duolingo🫠💗",5,2024-05-17 11:21:17
Pengguna Google,"doulingo adalah aplikasi yang bisa mempermudahkan belajar bahasa-bahasa asing, seperti bermain namun belajar.",5,2025-02-06 07:10:01
Pengguna Google,"Kadang2 pas bagian mengucapkan kalimat, kata2nya sering selalu gak tercantum padahal saya sudah ucapin kalimatnya dengan pas, awalnya saya kira mic hp saya gak nangkep suara saya tapi rupanya di laptop pun sama, jadinya saya tidak tahu ini dari aplikasinya atau bukan, kalau emang iya tolong perbaiki🙏",3,2024-03-01 10:06:38
Pengguna Google,sangat membantu,5,2025-02-11 13:36:31
Pengguna Google,saya suka karena bisa belajar bahasa inggris segitu saja sihh dari sayaa,5,2024-09-22 22:49:52
Pengguna Google,game ini sangat ok dan mungkin bisa membantu saya jadi speak English,5,2025-01-06 04:22:17
Pengguna Google,bagus,5,2024-08-02 06:41:42
Pengguna Google,bagus,5,2024-04-15 10:54:39
Pengguna Google,seru,5,2024-08-12 05:58:52
Pengguna Google,sejauh ini aku suka makanya ki beri bintang 4,4,2025-05-07 11:53:37
Pengguna Google,Bagus sekali,5,2024-09-04 01:03:59
Pengguna Google,good,5,2025-03-07 21:29:45
Pengguna Google,"i like so much learning English in duolingo,",4,2025-04-28 00:42:33
Pengguna Google,"get as close as you can is a stupid mechanic, we demand it to be removed as immediately",1,2024-10-02 02:00:15
Pengguna Google,I like you,5,2024-05-24 00:56:42
Pengguna Google,bisa buat aku lumayan jago bhs Inggris keren dah,5,2024-03-17 02:35:41
Pengguna Google,saya sangat suka aplikasi ini🩷,5,2024-03-30 06:33:12
Pengguna Google,biar bintang yang menilai,5,2024-08-17 12:16:04
Pengguna Google,Duolingo aplikasi nya bagus saya jadi mulai agak bisa berbahasa Inggris saya kasih rank 5 ya. soalnya bagus,5,2024-07-09 02:06:45
Pengguna Google,",😭😭😭",5,2025-02-18 06:24:22
Pengguna Google,saya jadi jago karna duolingo,5,2025-04-03 00:32:15
Pengguna Google,Don't take my family pls gimme ma family 😔😭,4,2024-03-25 09:35:27
Pengguna Google,app yang bagus tapi ad pembelian dlm appnya dan aku blm bisa beli.😢,5,2024-07-12 04:09:06
Pengguna Google,bagusss bangettt aplikasinyaa🤩🤩🤩,5,2024-05-31 11:51:34
Pengguna Google,sangat membantu untuk belajar bahasa inggris,5,2025-03-06 04:52:38
Pengguna Google,mantapppp,5,2025-05-08 02:05:30
Pengguna Google,menambah kosa kata,5,2024-06-26 13:51:09
Pengguna Google,Aku udah pake bagus pokoknya apa lagi yg baru belajar Gutjopy indebes,5,2025-04-03 14:47:01
Pengguna Google,"bgus sih tapi kalau untuk yang belajar dan low budget sangat tidak rekom, karna hati cuman 5 dan kalau isi lagi lama sekali kalaulun beli pake berlian itu mahal. soalnya bonus mainnya dapat berliannya kadang cuman 5. selebihnya bagus sih buat eksplore ke bahasa lain",3,2024-10-19 04:51:51
Pengguna Google,Ini sangat luar biasa bagus,5,2024-02-18 01:47:28
Pengguna Google,sangat mudah untuk belajar bahasa asing,5,2024-08-18 08:00:41
Pengguna Google,aplikasi yang cocok untuk belajar bahasa inggris ataupun bahasa yang lain bagi pemula dan yang sudah bisa,5,2025-02-12 11:39:44
Pengguna Google,Aplikasi ini bagus buat belajar berbagai bahasa tapi saya kasih bintang 4 dulu karena coba lah tambahin hati nya kayak 8 atau 9 atau paling 7 lah biar bisa ngepush liga nya udah sih pokoknya app ini bagus sih bye,4,2024-03-05 12:41:25
Pengguna Google,duolingo saya jadi sering menggunakaduolingo saat saya bosan,5,2024-04-24 23:59:02
Pengguna Google,sangat membatu bagi yg ingin belajar bahasa asing.,5,2024-05-09 04:11:35
Pengguna Google,Apk lelet banget,1,2025-01-16 16:04:58
Pengguna Google,"Maaf saya ada keluhan, ini duolingo nya tidak ada suara nya, padahal volume saya sudah full, jadi susah ini belajar nya, karna tidak mengeluarkan suara apapun, tolong di jawab segera, terima kasih",3,2024-07-28 13:36:52
Pengguna Google,the lesson is the best,5,2024-05-11 12:39:54
Pengguna Google,good,3,2024-05-27 11:36:47
Pengguna Google,asik dan seru,5,2024-07-01 02:57:36
Pengguna Google,Aplikasi gajelas,1,2025-01-01 13:36:06
Pengguna Google,membantu saya belajar bahasa Inggris yang belum says mengerti 😉😉,5,2025-01-05 03:28:22
Pengguna Google,sangat lah bagus cocok untuk saya belajar bahasa inggris trimakasih ya,5,2024-11-13 11:04:07
Pengguna Google,sangat membantu,5,2024-03-04 00:10:12
Pengguna Google,good for education,5,2024-11-20 14:43:05
Pengguna Google,good,1,2024-10-06 12:44:33
Pengguna Google,good,5,2024-07-30 13:15:45
Pengguna Google,"lumayan membantu bagi pemula,bagus banget aplikasi nya",4,2025-04-19 10:34:52
Pengguna Google,bagus buat yang suka belajar bahasa luar dan bermanfaat untuk pembelajaran,5,2024-08-25 09:44:37
Pengguna Google,bagus,5,2024-06-21 11:59:51
Pengguna Google,very good duolingo!!,5,2025-03-03 14:21:50
Pengguna Google,saya jadi bisa bahasa inggris,5,2024-06-24 15:57:45
Pengguna Google,sangat membantu untuk saya yang baru ☺️,5,2024-07-08 02:03:56
Pengguna Google,"bagus banget, jadi konsisten belajar dan membuat tuntunan, widgetnya juga lucuu bngt hijau",5,2024-12-10 17:19:14
Pengguna Google,Duolingo is good 👍🏻,5,2024-05-01 03:03:26
Pengguna Google,mantap pokoknya,5,2024-04-13 03:10:35
Pengguna Google,Kasih kuis atau pertanyaan gitu suka iya sih bagus tapi kurang pertanyaan,5,2024-04-27 06:43:06
Pengguna Google,membatu sekali. untuk belajar,5,2025-02-02 11:39:13
Pengguna Google,baguss,4,2024-10-19 07:42:38
Pengguna Google,bagus untukmu yg pemula,5,2024-07-13 18:52:47
Pengguna Google,Aplikasi belajar yg sangat menyenangkan. Tapi saran saya adalah dituliskan dengan cara bacanya,5,2024-09-23 11:48:02
Pengguna Google,so fun to learn,5,2024-07-29 07:28:18
Pengguna Google,"bagus banget, menyenangkan belajarnya lebih asik terus bisa bantu kita belajar bahasa nya dan banyak bahasa yang bisa di pelajari",5,2024-08-01 06:01:30
Pengguna Google,saya suka ini😀,5,2025-05-04 17:51:43
Pengguna Google,bagus bgt buat pemula,5,2025-02-17 12:25:33
Pengguna Google,bagus banget banyak bahasa 🤑😋😋,5,2024-07-04 00:14:37
Pengguna Google,Bisakah kamu add bahasa mandarin Korea jepang Italia Jerman vietnam di penutur indonesia,5,2024-12-09 07:48:57
Pengguna Google,Tidak biasakah memberikan opsi untuk membekukan supaya tidak jatuh ke Zona Penurunan? Karena saya tidak memiliki waktu untuk belajar di Duolinggo karena pekerjaan yang tidak bisa di tinggal!,1,2025-01-03 02:05:25
Pengguna Google,bagus,5,2025-03-05 14:28:25
Pengguna Google,"Aplikasinya bagus, cuman sayang banget develpoer dukung LGBT, banyak percakapan yg berisikan seorang wanita yang berpacaran dengan wanita dan wanita yang memiliki istri.",1,2024-10-31 14:04:48
Pengguna Google,Fantastic,5,2024-08-18 09:17:37
Pengguna Google,"aplikasinya bagus tapi tolong, soal yang menunjukan lgbt dihapus atau durevisi. kalau sudah direvisi saya kasih bintang 5 pas ingat",1,2025-04-01 00:12:54
Pengguna Google,jika ingin belajar bahasa yang terbaik duolingo pasti nya,5,2024-04-30 06:52:52
Pengguna Google,"bagus cuman, tdi saya sudah menyelesaikan beberapa level tpi masi saja stuck di level itu itu aja, jadi males belajarnya :<",4,2024-02-15 19:48:52
Pengguna Google,bagus sekali saya baru bebe rapa hari belajar di duolingo saya sudah bisa belajar bahasa inggris sangat bagus sekali duolingo,5,2024-05-27 06:06:24
Pengguna Google,"beberapa katanya banyak yang salah, buat bingung",3,2025-05-05 11:52:59
Pengguna Google,sangat membantu bagi saya yng gak pandai berbahasa ingris,5,2024-06-27 10:41:40
Pengguna Google,"bagus, mudah dipelajari, dan gratis. dear admin agar ditambahkan bahasa jawa beserta aksara nya dong",5,2024-07-22 15:58:02
Pengguna Google,saya jadi lebih mudah belajar kalau di duolingo,5,2024-04-16 10:20:02
Pengguna Google,"Terima kasih, saya sangat terbantu",5,2024-12-15 12:12:59
Pengguna Google,"sangat bagus ,menarik dan menyenangkan",5,2024-09-02 15:18:03
Pengguna Google,sayang bet APK sebagus ini ditambahi unsur LGBT didalamnya😹😹,1,2024-08-06 20:50:15
Pengguna Google,sangat bagus😍👍,5,2024-04-23 13:52:56
Pengguna Google,bagus lucu enak banget,5,2024-04-22 10:11:21
Pengguna Google,cocok untuk pemula,5,2024-05-02 02:14:00
Pengguna Google,sangat bagus dan membantu sekali untuk pemula,5,2025-05-05 05:33:53
Pengguna Google,saya senang belajar bahasa Inggris,5,2024-04-06 11:09:24
Pengguna Google,bagus karna aplikasi ini saya bisa tahu beberapa kata dalam bahasa inggris,5,2024-12-31 05:52:17
Pengguna Google,loveyou duolingo,5,2025-02-16 05:39:09
Pengguna Google,DUOLINGO BAGUSS BANGETT BIG THANKS DUOLINGO ‼️😻,5,2025-04-07 11:15:40
Pengguna Google,sangat membantu,5,2025-02-27 07:04:37
Pengguna Google,"baguss banget untuk belajar bahasa asing, aku udah mulai ngerti semenjak pake duolingo thanks",5,2024-12-27 23:46:43
Pengguna Google,tolong duolingo permintaan saya yang nambah iklan setiap abis 1 pelajaran dituruti tapi yang hati unlimited nya kenapa gak dituruti mana iklannya ada 2 pula,2,2025-05-01 22:22:21
Pengguna Google,"Aplikasinya bagus,tidak ada bug/lag,dan menyenangkan karena ada animasinya orangnya,mudah untuk pembelajaran,bagus saya kasih bintang 5⭐⭐⭐⭐⭐",5,2024-06-04 14:50:55
Pengguna Google,"this is aplikasi so good I like it, I can speaks English on Duolingo, thanks you, I wish I could speak English more fluently♥️♥️",5,2025-03-22 12:32:18
Pengguna Google,"aplikasi nya seru bngt, apalagi untuk kalian yg suka nonton film luar negeri yg ada bahasa inggris nya, kalian pasti mudah untuk paham, karena duolingo ini bisa mengingatkan kita ketika kita lupa untuk belajar nya, dan juga terdiri dari 40 bahasa jadi kalian bisa pilih bahasa yg kalian mau pelajari, apalagi untuk kalian yg mau liburan atau ngobrol dengan teman luar, pokoknya recommended bgt sihh!",5,2025-04-22 00:44:45
Pengguna Google,baik untuk belajar,4,2025-04-06 14:29:44
Pengguna Google,perfect,5,2024-11-13 04:37:04
Pengguna Google,"bener bener seru belajar pake aplikasi ini, dunke🙏",5,2025-01-06 01:52:37
Pengguna Google,aplikasi jomok,1,2024-06-11 01:39:25
Pengguna Google,aplikasi yang sangat bagus,5,2024-06-29 14:34:47
Pengguna Google,apk yg sangat bagus.,5,2024-10-19 02:53:04
Pengguna Google,"aplikasinya bagussss bangettt, buat kita yang mau belajar bahasa-bahasa asing. trus cara belajarnya juga seruuuu bangett ngak nyesel dehh nginstal aplikasi inii.",5,2024-06-07 15:38:10
Pengguna Google,keren,5,2024-06-29 02:14:25
Pengguna Google,"karna, saat kekurangan bintang harus mengurangi itu",4,2025-01-20 07:04:35
Pengguna Google,bagus banget bisa belajar makasih yaaa tapi profil aplikasi nya kok duolingo nya mati innalillahi wkwkww🤣🤣🤣🤣🤣🤣🤣,5,2025-02-27 02:34:15
Pengguna Google,sngt membantu,4,2025-01-01 05:12:00
Pengguna Google,gw yg awalnya cuman bisa bahasa 🇮🇩/🇬🇧 jadi bisa bahasa 🇪🇸 😁,5,2025-02-05 11:55:47
Pengguna Google,aplikasi ini membuat saya bisa berbahasa inggris terimakasih duolingo,5,2024-11-24 00:54:31
Pengguna Google,Annoying,1,2024-06-23 23:39:31
Pengguna Google,A GOOD APPS 😍😍😍😍😍😍,5,2024-04-02 02:12:45
Pengguna Google,sangat membantu belajar bahasa,5,2024-11-01 01:43:24
Pengguna Google,Bagus untuk belajar saya,5,2024-08-30 11:56:16
Pengguna Google,"aplikasi ini benar benar perfect bangat karena aplikasi ini kita juga bisa belajar bahasa inggris mulai dari nol, ajaran nya juga gampang bangat, dan ga ada iklan sama sekali woy!! aplikasi ini kaya benar benar tulus buat ngajar kita belajar dari bahasa mana pun, emang pas belajar tuh selalu di ulang ulang sampai kamu bosan tapi percaya lah, ini juga demi kamu bisa ingat bangat apa yang udah kamu pelajari. jika kamu ingin bisa belajar bahasa dari mana pun, aku saranin pakai aplikasi ini aja yaa!",5,2025-04-26 16:06:53
Pengguna Google,Makin lama makin pelit kasih hati dah mah lama hrus nunngu 4 jam buat 1 hati,1,2024-11-20 09:26:00
Pengguna Google,sangat bermanfaat,5,2024-11-19 22:36:43
Pengguna Google,"aplikasinya bagus dan juga cukup membantu,saya yg awalnya gak Gerti bahasa Inggris lama² jadi lumayan hafal kata kata nya",5,2024-02-15 12:48:54
Pengguna Google,"aplikasi ini luar biasa,jujur pembawaan saat kita belajar tidak membosankan,di tambah selalu ada hal yang baru ketika kita naik tingkat, terimakasih",5,2025-04-28 08:59:08
Pengguna Google,sangatt baguss karena memberi ku tau cara menyebut dan mengetik b.inggrus dengan benar,4,2025-02-13 08:57:13
Pengguna Google,harus pake nyawa ya?!,4,2024-06-03 06:00:48
Pengguna Google,"bagus untuk belajar , dapat dimengerti anak anak yang baru belajar , jadi suka bahasa Inggris",5,2025-01-08 13:35:24
Pengguna Google,Aplikasi nya bagus banget aku bisa belajar tapi harus pake kuota tolong ya,5,2024-04-10 09:44:50
Pengguna Google,seruuu belajar disinii,4,2025-02-16 04:03:48
Pengguna Google,"sangat ikhlas mengajar walaupun di versi biasa ,apa lagi di versi pro .makasi duolingo ,kamu sangat bermanfaat dan berarti bagi semua orang ,terus lah berkembang ,semangat duolingo",5,2025-04-01 01:51:01
Pengguna Google,seru BKIN pinter,5,2025-04-24 23:40:18
Pengguna Google,aplikasi satu ini sangat menarik dan seru selain kita harus mempelajari bahasa kita juga bisa ganti bahasa dan menjalankan misi,5,2024-05-08 13:03:43
Pengguna Google,nice,5,2024-11-19 03:44:20
Pengguna Google,sangat membantu,4,2024-12-01 23:41:27
Pengguna Google,Bagi saya praktek itu penting. Tapi bukan berarti dengan praktek kita meninggalkan materi. Alangkah baiknya jika duolingo membuatkan vidio dan tulisan terkait materi,5,2025-03-19 14:53:21
Pengguna Google,bagus untuk belajar,5,2024-10-21 12:51:04
Pengguna Google,Ini merupakan aplikasi belajar bahasa paling bagus yang pernah saya gunakan! i love it❤️,5,2025-04-02 02:52:11
Pengguna Google,sangat membantu dalam penguasaan bahasa inggris saya,5,2025-04-12 09:34:57
Pengguna Google,sangat membantu dan juga seru,5,2024-12-17 05:31:08
Pengguna Google,makasih ya Duolingo,5,2024-11-29 06:45:31
Pengguna Google,bagus gg kali lah,5,2024-08-22 04:14:38
Pengguna Google,apk yang sangat bagus untuk anak yang ingin mempelajari bahasa asing👍👍👍,5,2024-08-09 21:24:02
Pengguna Google,"Belajar bahasa inggris dengan menyenangkan pakai ini, mantaplah. Tapi harus dikembangkan lagi, khususnya yg tingkat kesulitan tinggi dan sering dipergunakan masa kini, atau dibagi dalam beberapa segmentasi, misalnya yg suka teknologi komputer maka bahasa inggrisnya harus begini dan begitu, demikian juga misalnya dalam bidang hukum, bahasa inggrisnya disesuaikan.",5,2024-12-30 02:54:15
Pengguna Google,"aplikasi bagus,buat belajar bahasa baru",5,2025-02-09 23:44:38
Pengguna Google,"bagus banget, ini bener2 ngebantu aku buat belajar bahasa luar",5,2024-11-02 14:07:47
Pengguna Google,suka banget!!!! sumpah!!!!,5,2024-10-05 00:56:02
Pengguna Google,membantu PEMBELAJARAN,5,2024-03-11 02:45:35
Pengguna Google,Verry good,5,2024-03-15 16:29:02
Pengguna Google,amazing,5,2024-08-27 03:38:17
Pengguna Google,memakai aplikasi ini saat menyenangkan dibandingkan belajar melalui buku! >_<,4,2025-03-08 23:16:26
Pengguna Google,Sangat dapat dipahami,5,2025-04-10 06:23:16
Pengguna Google,Sangat bermanfaat 👍,5,2024-03-13 04:55:06
Pengguna Google,"pembelajaran nya seru dan menarik, saya jadi bisa belajar banyak bahasa yg saya mau dengan mudah",5,2024-12-19 02:15:46
Pengguna Google,BAGUSS BANGETTT,4,2025-04-23 08:44:52
Pengguna Google,bagus bgt,5,2024-04-25 00:02:44
Pengguna Google,tidak bisa merekam suara jawaban saya,3,2024-05-19 09:29:50
Pengguna Google,saya suka sama Duolingo,5,2024-04-17 10:40:45
Pengguna Google,sipppp keceee,5,2024-05-22 13:24:58
Pengguna Google,Game nya bagus bgt,5,2024-09-26 11:11:23
Pengguna Google,mendidik,5,2024-12-06 05:16:19
Pengguna Google,Sangatta baguss dan membantu,5,2025-04-11 01:19:40
Pengguna Google,"sangat menyenangkan,sekarang aku mengerti apa itu with",5,2025-03-02 01:13:22
Pengguna Google,Aplikasi bagus dan berguna 😇😇😇,5,2025-04-07 02:59:26
Pengguna Google,aplikasi ini sangat membantu untuk mempelajari bahasa bahasa asing,5,2024-03-22 10:05:47
Pengguna Google,"Aplikasi ini bagus, saya jadi bisa belajar bahasa asing dengan baik, sangat direkomendasikan 👍",5,2024-12-07 08:03:53
Pengguna Google,i can understand Germany after only 2 days!,4,2024-07-24 01:21:19
Pengguna Google,sangat membantu dalam mempelajari bahasa bahasa yang kita inginkan karena sangat baik maka saya akan memberi bintang 5 untuk aplikasi inii terima kasih duolingo,5,2024-12-13 14:12:51
Pengguna Google,Aku download Duolingo biar bisa belajar bahasa Jepang dan Inggris dan jujur aja ini bagus banget tapi kenapa di masukin unsur LGBT sih? Aku kaget banget lho. Tolong kalau bisa di hilangkan saja kalau sudah hilang saya download lagi,1,2024-06-07 23:17:02
Pengguna Google,bagus ini buat anak SD/MI untuk mengulang pelajaran guru!,5,2024-04-27 23:05:13
Pengguna Google,"aplikasi yang sangat bagus, berguna dan membantu anak anak untuk belajar 👍🏾👍🏾👍🏾",5,2024-09-24 04:35:19
Pengguna Google,nice,5,2024-11-14 01:18:13
Pengguna Google,thats cool,5,2025-02-15 14:04:56
Pengguna Google,the best👍💯,5,2024-05-03 04:19:30
Pengguna Google,"Seru dan sangat berguna, cuman kata aku gausah pake hati dong kalo salah☺",4,2025-03-26 04:33:32
Pengguna Google,duolingo ini sangat bagus kita bisa bicara semua bahasa !,5,2024-04-05 23:05:31
Pengguna Google,ini aplikasi sangat berguna membuat aku jadi labih tau tentang bahasa inggris wajib di download ini buat para pelajar untuk remaja atau ortu juga bisa,5,2024-12-16 04:17:51
Pengguna Google,menyenangkan belajar di Duolingo,5,2024-08-20 12:20:11
Pengguna Google,success everytime,5,2024-03-03 05:29:38
Pengguna Google,"selain bagus apks ini bisa geratis bisa jg berbayar, geratis ya ada iklan, tp untuk pilihan bahasa sangat banyak dan cara mengajarnya jg sangat bagus",5,2024-12-06 03:02:48
Pengguna Google,bisa membantu saya untuk bisa mengunakan bahasa penjajah bercanda,5,2024-09-13 10:23:32
Pengguna Google,KEBANYAKAN IKLAN YANG GAK BISA DI SKIP SEKARANG,4,2025-01-05 12:58:20
Pengguna Google,sangat membantu saya belajar,5,2024-03-13 14:25:10
Pengguna Google,This really helps me in learning foreign languages,5,2024-11-09 23:22:56
Pengguna Google,"app ini bagus banget buat anak anak yang mau belajar bahasa asing apalagi bahasa inggris, karena bahasa inggris ada cerita yang mendukung pembelajaran anak,disini juga banyak gambar gambar nya jadi anak semakin suka bagus banget deh untuk anak😊",5,2024-12-15 02:48:08
Pengguna Google,"bagus bgt, seru juga",5,2024-03-24 06:47:59
Pengguna Google,good,5,2024-11-27 23:30:56
Pengguna Google,apps nya bagus gk ada kendala atau bug dan paket atau pembayaran disini lumayan menurut saya udh mulai bisa bahasa inggris dan ini bagus buat kalo mau habisin waktu sambil belajar kalau anak anak pasti betah deh disini dan ini udh bagus ya thx doulingo/admin🙏,5,2024-11-04 20:37:06
Pengguna Google,seruuu,5,2024-12-06 03:10:38
Pengguna Google,gamenya sangat menarik cocok buat anak²,5,2024-08-30 10:16:58
Pengguna Google,"buagusss polll teruss seruuu bangett, belajar sambil seru seruan. intinya rekomendasi bangett sihh🫰🏻💋",5,2025-03-23 07:51:33
Pengguna Google,bagus cuma kalau dipakai belajar bahasa Inggris dan bahasa yang lain sekaligus jadi bingung bahasanya juga ga bisa di jadiin bahasa indonesia,4,2024-04-08 17:07:07
Pengguna Google,karena aplikasi ini saya dapat membantu mengerjakan tugas sekolah terimakasih 🤗🤗,5,2025-02-21 22:33:58
Pengguna Google,belajar di Duolingo sangat seruu seperti bermain game loh ayo cobain juga!,5,2024-12-24 02:52:14
Pengguna Google,belajar b inggris seruuuu,5,2024-11-27 09:47:07
Pengguna Google,ini sagat bagus dan meyenagkan,5,2024-09-02 05:36:38
Pengguna Google,good,5,2024-07-09 14:49:59
Pengguna Google,game ini bagus banget karena seru dan bisa mengasah otak,4,2024-03-31 03:17:08
Pengguna Google,dapat membantu untuk mempelajari bahasa,5,2024-08-07 09:39:25
Pengguna Google,"Baru masuk aja susah apalagi klo udh masuk,, padahal koneksi nya lancar tapi gagal terus",2,2024-07-13 14:17:28
Pengguna Google,It's quite fun for learning my languages,5,2024-07-19 22:52:27
Pengguna Google,memuaskan,5,2024-08-14 09:24:17
Pengguna Google,seru banget belajarnya,5,2024-07-07 21:57:40
Pengguna Google,bgus,5,2024-06-11 11:33:59
Pengguna Google,Terima kasih banyak untuk aplikasi duolingo ini karena telah mengajari saya bahasa inggris selama lebih dari 2 tahun. Saya tak menyangka hanya dengan rebahan dan duduk santai saja saya bisa belajar dan paham banyak tentang bahasa.Aplikasi ini benar-benar membuktikan bahwa kita bisa belajar dengan cara apapun asalkan kita berniat dan bertekad untuk melakukannya. Saya bahkan merasa bahwa duolingo lebih jelas dan menyenangkan dalam mengajarkan daripada guru bahasa inggris di sekolah😅. Thanks🦉,5,2025-02-20 13:37:42
Pengguna Google,duolingo is the best,5,2025-03-17 15:32:02
Pengguna Google,sangat asik,5,2024-07-23 00:48:59
Pengguna Google,bantu bgt ngafalin kosakata,5,2025-01-07 17:37:09
Pengguna Google,seru bangett,5,2024-03-03 11:56:12
Pengguna Google,sangat bagus untuk pemula seperti saya,5,2025-02-17 12:33:31
Pengguna Google,belajar nya seru ada tahapan tahapan nya untuk pemula jadi mudah di pahami dan di mengerti sukses terus duolingo,5,2025-02-06 13:48:18
Pengguna Google,bagus untuk belajar bahasa,5,2024-06-18 03:20:07
Pengguna Google,SAYA BISA BELAJAR BAHASA INGGRIS DISINII,5,2024-08-13 10:46:16
Pengguna Google,aplikasi ini sangat keren wajib download,5,2024-07-11 12:31:06
Pengguna Google,thank you for the learning,5,2024-03-27 23:32:30
Pengguna Google,seru,5,2025-01-07 05:20:01
Pengguna Google,i like aplikasinya good👍👍,5,2024-06-27 06:44:31
Pengguna Google,"Kok tiba tiba ada iklannya, dan harus pake hati lagi mainnya. Kalau salah dan kehabisan stok hati gak bisa main lagi. Beda sama kemarin kemarin. Mode premiumnya gimanaa yaa. Aku pake yang gratis sih emang",3,2024-04-02 03:50:21
Pengguna Google,"bagus banget, gk bakal nyesel deh",5,2024-05-14 02:55:52
Pengguna Google,3 kata: INI BAGUS BANGET,5,2024-05-15 10:11:51
Pengguna Google,I am so happy because I can speak Inggris now,3,2024-09-22 05:29:22
Pengguna Google,Pada pokoknya lebih menolong saya untuk kembali mengerti bahasa Inggris. Dan .. gambarnya lucu-lucu!! .. Itu saja. Terima kasih.😁😁,4,2024-07-11 09:00:43
Pengguna Google,aplikasi bagus untuk belajar,5,2025-02-25 23:38:36
Pengguna Google,bagus sekali,5,2024-02-20 00:37:40
Pengguna Google,app baguss,5,2025-02-26 23:14:03
Pengguna Google,"keren aplikasinya, saya jadi bisa belajar bahasa jepang dan inggris walaupun masih terbatah batah tapi saya tetap tekun dalam mempelajari, terima kasih Duolingo",5,2025-01-31 23:24:04
Pengguna Google,baik dan paling bisa diandalkan ketika mau ujian,5,2024-12-29 02:14:56
Pengguna Google,pelajaran bagus bikin saya makin pintar 👍👍,4,2024-07-11 01:46:26
Pengguna Google,Karena bisa mengajarkan bahasa inggris dan seru banget,5,2024-12-05 03:36:44
Pengguna Google,bagus untuk belajar bahasa yang kamu mau,5,2024-07-13 10:53:04
Pengguna Google,sangat bermanfaat dan baguss,5,2024-10-20 02:09:42
Pengguna Google,"saya suka dengan apk nya dan sangat berfungsi saat pelajaran Inggris, apk ini cocok banget buat yg masih SD, SMP, SMK,SMA dan juga berfungsi jika ingin pergi ke luar negeri seperti saya",5,2024-09-08 08:50:00
Pengguna Google,apk nya bagus banget😍😍😍,5,2024-02-12 12:54:00
Pengguna Google,good,5,2025-02-17 12:06:20
Pengguna Google,Apk nya bgus bisa blajar semua bahasa,5,2024-03-21 02:29:05
Pengguna Google,ihhhh berguna banget buat belajar kata-kata yang belum aku ngerti!!!,5,2024-05-14 02:07:30
Pengguna Google,ya membantu!,5,2024-12-04 05:59:25
Pengguna Google,aplikasi ini sangat membantu kita belajar berbagai bahasa,5,2024-09-01 03:07:45
Pengguna Google,"sangat membantu belajar, terimakasih",5,2024-09-17 04:45:36
Pengguna Google,bagus dan sangat ramah,5,2025-03-11 14:18:59
Pengguna Google,aplikasi nya sih bagus tapi ada yang kurang 1 selalu ada iklan yang muncul dan tidak bisa di skip 2 aplikasi ini online,5,2025-04-05 02:06:30
Pengguna Google,Aplikasi ini cocok untuk orang yang ingin belajar berbagai bahasa dan aplikasi ini cukup ramah dan cocok untuk belajar sambil bermain ★★★★★,5,2025-03-10 11:04:11
Pengguna Google,"sangat amat bagus dan membantu, awalnya ragu ngeliat iklan2 trus iseng download jadi ketagihan ampe malem saking serunya... ini sangat bermanfaat untuk kita yg lagi belajar ya ges ya👍, terimakasih duolingo aku jadi paham bahasa laen😅",5,2025-03-20 14:54:12
Pengguna Google,mantap aplikasinya,5,2025-04-24 02:41:59
Pengguna Google,kagak jelas banyak bug ni apk pas mau milih jawaban malah gk bisa,1,2025-04-03 15:40:23
Pengguna Google,aplikasi ini sangat manjur untuk mempelajari bahasa bahasa yang tidak kita ketahui dan aplikasi ini sangat menyenangkan,5,2024-06-25 02:00:34
Pengguna Google,cool app for learning new laguage,5,2024-07-10 08:38:04
Pengguna Google,bagus untuk melatih bahasa Inggris,5,2024-11-06 12:46:19
Pengguna Google,bagus 👍,5,2024-09-14 03:23:41
Pengguna Google,"this app was not good to be fluint, it only teach us to be good at remembering but bad at making us fluint, i prefer to use it to an one day practice instead of an study partner, you Will still to talk and talking something more ordinary than random things in other language, it will make us good, but not fluint.",1,2025-04-10 08:46:53
Pengguna Google,bagus untuk belajar bahasa,5,2024-09-25 22:35:48
Pengguna Google,"tolong tambahkan bahasa indonesia saat belajar bahasa jepang, karena jika belajar bahasa jepang menggunakan bahasa inggris sebagai terjemahannya, sama saja aku belajar dua bahasa sekaligus",5,2024-10-19 05:15:02
